,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,mean_vel,method,data,lookBack,maxCost,sigAcc,sigMeas
1,0.9829,0.9829,49145,0.0,855.0,0.9829,50,0,0,1.0,547.56,0.54,479.7692307692308,50,11,KF,rnr,1,200,15.0,5.0
2,0.9782,0.9782,48910,0.0,1090.0,0.9782,50,0,0,1.0,581.02,0.54,499.0,50,11,KF,rnr,1,200,15.0,5.0
3,0.976611484375,0.976611484375,48844,0.0,1156.0,0.97688,50,0,0,1.0,646.5,0.62,560.7977528089888,50,11,KF,rnr,1,200,15.0,5.0
4,0.983,0.983,49150,0.0,850.0,0.983,50,0,0,1.0,458.22,0.44,494.0495049504951,50,11,KF,rnr,1,200,15.0,5.0
5,0.983383078125,0.983383078125,49171,0.0,829.0,0.98342,50,0,0,1.0,512.18,0.5,560.7977528089888,50,11,KF,rnr,1,200,15.0,5.0
6,0.99398,0.99398,49699,0.0,301.0,0.99398,50,0,0,1.0,668.14,0.64,693.4444444444445,50,11,KF,rnr,1,200,15.0,5.0
7,0.9510119765625,0.9510119765625,47552,0.0,2448.0,0.95104,50,0,0,1.0,590.92,0.56,608.7560975609756,50,11,KF,rnr,1,200,15.0,5.0
8,0.97888,0.97888,48944,0.0,1056.0,0.97888,50,0,0,1.0,559.94,0.54,624.0,50,11,KF,rnr,1,200,15.0,5.0
9,0.984313287109375,0.984313287109375,49219,0.0,781.0,0.98438,50,0,0,1.0,657.72,0.64,674.6756756756756,50,11,KF,rnr,1,200,15.0,5.0
0,0.980903962890625,0.980903962890625,49046,0.0,954.0,0.98092,50,0,0,1.0,609.66,0.58,640.025641025641,50,11,KF,rnr,1,200,30.0,5.0
1,0.97066,0.97066,48533,0.0,1467.0,0.97066,50,0,0,1.0,553.72,0.54,499.0,50,11,KF,rnr,1,200,30.0,5.0
2,0.9828,0.9828,49140,0.0,860.0,0.9828,50,0,0,1.0,602.86,0.56,536.6344086021505,50,11,KF,rnr,1,200,30.0,5.0
3,0.977811484375,0.977811484375,48904,0.0,1096.0,0.97808,50,0,0,1.0,665.9,0.64,573.7126436781609,50,11,KF,rnr,1,200,30.0,5.0
4,0.98474,0.98474,49237,0.0,763.0,0.98474,50,0,0,1.0,558.4,0.54,554.5555555555555,50,11,KF,rnr,1,200,30.0,5.0
5,0.983363078125,0.983363078125,49170,0.0,830.0,0.9834,50,0,0,1.0,495.72,0.48,548.4505494505495,50,11,KF,rnr,1,200,30.0,5.0
6,0.98716,0.98716,49358,0.0,642.0,0.98716,50,0,0,1.0,620.66,0.6,616.283950617284,50,11,KF,rnr,1,200,30.0,5.0
7,0.9575119765625,0.9575119765625,47877,0.0,2123.0,0.95754,50,0,0,1.0,583.68,0.56,560.7977528089888,50,11,KF,rnr,1,200,30.0,5.0
8,0.97864,0.97864,48932,0.0,1068.0,0.97864,50,0,0,1.0,540.16,0.52,587.2352941176471,50,11,KF,rnr,1,200,30.0,5.0
9,0.984273287109375,0.984273287109375,49217,0.0,783.0,0.98434,50,0,0,1.0,638.46,0.62,640.025641025641,50,11,KF,rnr,1,200,30.0,5.0
0,0.30482,0.002713853276353276,15241,34746.0,34759.0,0.17984329643876998,50,0,5566,0.008903133903133903,7.7496438746438745,0.0,7.8198976891868055,50,11,KF,rnr,1,60,5.0,5.0
1,0.32564000000000004,0.002836091273297335,16282,33716.0,33718.0,0.19449089779731474,50,0,5691,0.00870928409684724,7.433722348022992,0.0,7.579272477693891,50,11,KF,rnr,1,60,5.0,5.0
2,0.33887999999999996,0.003330188679245283,16944,32982.0,33056.0,0.2041888602347497,50,0,5038,0.009827044025157232,8.562106918238994,0.0,8.70873786407767,50,11,KF,rnr,1,60,5.0,5.0
3,0.32233999999999996,0.0027903393351800553,16117,33883.0,33883.0,0.192136666547453,50,0,5726,0.00865650969529086,7.559037396121884,0.0,7.574858514834506,50,11,KF,rnr,1,60,5.0,5.0
4,0.30928,0.0024881737731295255,15464,34513.0,34536.0,0.18297776673411192,50,0,6165,0.008045052292839904,6.8212389380530976,0.0,6.932730445819451,50,11,KF,rnr,1,60,5.0,5.0
5,0.32196,0.0030703795536906353,16098,33902.0,33902.0,0.19186670162808991,50,0,5193,0.009536524890329964,8.385466336067138,0.0,8.44822373393802,50,11,KF,rnr,1,60,5.0,5.0
6,0.32726,0.0028591647737200767,16363,33636.0,33637.0,0.19564541584963413,50,0,5673,0.008736676568233443,7.63585532063603,0.0,7.6595081399376514,50,11,KF,rnr,1,60,5.0,5.0
7,0.35966,0.003290576395242452,17983,32017.0,32017.0,0.21925942182718217,50,0,5415,0.009149130832570906,8.040622140896614,0.0,8.048136083966703,50,11,KF,rnr,1,60,5.0,5.0
8,0.32828,0.0029773263196081986,16414,33555.0,33586.0,0.19644545508946204,50,0,5463,0.009069472156720479,7.508071830219481,0.0,7.946144211844695,50,11,KF,rnr,1,60,5.0,5.0
9,0.34714,0.003220820189274448,17357,32643.0,32643.0,0.21002383746959816,50,0,5339,0.009278159213212098,8.237892002226758,0.0,8.219988936013277,50,11,KF,rnr,1,60,5.0,5.0
0,0.975743962890625,0.975743962890625,48788,0.0,1212.0,0.97576,50,0,0,1.0,482.24,0.46,509.2040816326531,50,11,KF,rnr,1,200,15.0,10.0
1,0.97564,0.97564,48782,0.0,1218.0,0.97564,50,0,0,1.0,533.94,0.5,453.54545454545456,50,11,KF,rnr,1,200,15.0,10.0
2,0.9756,0.9756,48780,0.0,1220.0,0.9756,50,0,0,1.0,582.28,0.54,514.4639175257732,50,11,KF,rnr,1,200,15.0,10.0
3,0.972951484375,0.972951484375,48661,0.0,1339.0,0.97322,50,0,0,1.0,587.72,0.56,536.6344086021505,50,11,KF,rnr,1,200,15.0,10.0
4,0.97736,0.97736,48868,0.0,1132.0,0.97736,50,0,0,1.0,390.12,0.36,445.42857142857144,50,11,KF,rnr,1,200,15.0,10.0
5,0.983803078125,0.983803078125,49192,0.0,808.0,0.98384,50,0,0,1.0,532.84,0.52,567.1818181818181,50,11,KF,rnr,1,200,15.0,10.0
6,0.96982,0.96982,48491,0.0,1509.0,0.96982,50,0,0,1.0,651.9,0.62,567.1818181818181,50,11,KF,rnr,1,200,15.0,10.0
7,0.9504119765625,0.9504119765625,47522,0.0,2478.0,0.95044,50,0,0,1.0,551.52,0.52,594.2380952380952,50,11,KF,rnr,1,200,15.0,10.0
8,0.98378,0.98378,49189,0.0,811.0,0.98378,50,0,0,1.0,575.08,0.56,594.2380952380952,50,11,KF,rnr,1,200,15.0,10.0
9,0.98390596875,0.98390596875,49197,0.0,803.0,0.98394,50,0,0,1.0,638.28,0.62,674.6756756756756,50,11,KF,rnr,1,200,15.0,10.0
0,0.976763962890625,0.976763962890625,48839,0.0,1161.0,0.97678,50,0,0,1.0,482.2,0.46,567.1818181818181,50,11,KF,rnr,1,200,30.0,10.0
1,0.9829,0.9829,49145,0.0,855.0,0.9829,50,0,0,1.0,547.56,0.54,479.7692307692308,50,11,KF,rnr,1,200,30.0,10.0
2,0.9782,0.9782,48910,0.0,1090.0,0.9782,50,0,0,1.0,581.02,0.54,499.0,50,11,KF,rnr,1,200,30.0,10.0
3,0.976611484375,0.976611484375,48844,0.0,1156.0,0.97688,50,0,0,1.0,646.5,0.62,560.7977528089888,50,11,KF,rnr,1,200,30.0,10.0
4,0.9833,0.9833,49165,0.0,835.0,0.9833,50,0,0,1.0,477.92,0.46,499.0,50,11,KF,rnr,1,200,30.0,10.0
5,0.983383078125,0.983383078125,49171,0.0,829.0,0.98342,50,0,0,1.0,512.18,0.5,560.7977528089888,50,11,KF,rnr,1,200,30.0,10.0
6,0.99404,0.99404,49702,0.0,298.0,0.99404,50,0,0,1.0,688.1,0.66,713.2857142857143,50,11,KF,rnr,1,200,30.0,10.0
7,0.9510119765625,0.9510119765625,47552,0.0,2448.0,0.95104,50,0,0,1.0,590.92,0.56,608.7560975609756,50,11,KF,rnr,1,200,30.0,10.0
8,0.97888,0.97888,48944,0.0,1056.0,0.97888,50,0,0,1.0,559.94,0.54,624.0,50,11,KF,rnr,1,200,30.0,10.0
9,0.984313287109375,0.984313287109375,49219,0.0,781.0,0.98438,50,0,0,1.0,657.72,0.64,674.6756756756756,50,11,KF,rnr,1,200,30.0,10.0
0,0.30482,0.0027143365983971503,15241,34758.0,34759.0,0.1798178343047264,50,0,5565,0.008904719501335707,7.686553873552983,0.0,7.815232722143865,50,11,KF,rnr,1,60,5.0,10.0
1,0.32564000000000004,0.002837079630597665,16282,33716.0,33718.0,0.19449089779731474,50,0,5689,0.008712319219376197,7.454260324098275,0.0,7.588114050154586,50,11,KF,rnr,1,60,5.0,10.0
2,0.33887999999999996,0.003330188679245283,16944,32982.0,33056.0,0.2041888602347497,50,0,5038,0.009827044025157232,8.562106918238994,0.0,8.70873786407767,50,11,KF,rnr,1,60,5.0,10.0
3,0.32262,0.002792763157894737,16131,33869.0,33869.0,0.19233566633678714,50,0,5726,0.00865650969529086,7.562153739612189,0.0,7.582217645039478,50,11,KF,rnr,1,60,5.0,10.0
4,0.30928,0.002487373331188676,15464,34513.0,34536.0,0.18297776673411192,50,0,6167,0.00804246421103426,6.819044555251729,0.0,6.926442612555485,50,11,KF,rnr,1,60,5.0,10.0
5,0.32196,0.0030703795536906353,16098,33902.0,33902.0,0.19186670162808991,50,0,5193,0.009536524890329964,8.385466336067138,0.0,8.44822373393802,50,11,KF,rnr,1,60,5.0,10.0
6,0.32702,0.0028575672841663754,16351,33636.0,33649.0,0.19550193696494333,50,0,5672,0.008738203425375743,7.534952813701503,0.0,7.6610081413476525,50,11,KF,rnr,1,60,5.0,10.0
7,0.35966,0.0032899743871203807,17983,32017.0,32017.0,0.21925942182718217,50,0,5416,0.009147457006952067,8.039151115989755,0.0,8.044862518089724,50,11,KF,rnr,1,60,5.0,10.0
8,0.32808000000000004,0.0029755124251768547,16404,33407.0,33596.0,0.1966741400601868,50,0,5463,0.009069472156720479,7.4897514964629055,0.0,7.9445438282647585,50,11,KF,rnr,1,60,5.0,10.0
9,0.34714,0.003213069233617179,17357,32643.0,32643.0,0.21002383746959816,50,0,5352,0.009255831173639394,8.226952980377638,0.0,8.201324990798675,50,11,KF,rnr,1,60,5.0,10.0
0,0.30482,0.0027143365983971503,15241,34746.0,34759.0,0.17984329643876998,50,0,5565,0.008904719501335707,7.751024042742654,0.0,7.816787162757891,50,11,KF,rnr,1,60,5.0,3.0
1,0.32564000000000004,0.0028365853658536585,16282,33716.0,33718.0,0.19449089779731474,50,0,5690,0.008710801393728223,7.435017421602788,0.0,7.57780065191285,50,11,KF,rnr,1,60,5.0,3.0
2,0.33887999999999996,0.003329534289644331,16944,32982.0,33056.0,0.2041888602347497,50,0,5039,0.009825112988799371,8.589310277068186,0.0,8.710623422023694,50,11,KF,rnr,1,60,5.0,3.0
3,0.32233999999999996,0.0027913058538275026,16117,33883.0,33883.0,0.192136666547453,50,0,5724,0.008659508139937652,7.563560789747142,0.0,7.56898029134533,50,11,KF,rnr,1,60,5.0,3.0
4,0.30928,0.002487773487773488,15464,34534.0,34536.0,0.18293231125937492,50,0,6166,0.008043758043758044,6.8267374517374515,0.0,6.936507936507937,50,11,KF,rnr,1,60,5.0,3.0
5,0.32196,0.003070965280427318,16098,33902.0,33902.0,0.19186670162808991,50,0,5192,0.009538344143456695,8.387066005341472,0.0,8.44822373393802,50,11,KF,rnr,1,60,5.0,3.0
6,0.32698000000000005,0.00285721775602936,16349,33636.0,33651.0,0.19547802381749485,50,0,5672,0.008738203425375743,7.555225445648374,0.0,7.658008658008658,50,11,KF,rnr,1,60,5.0,3.0
7,0.35966,0.0032899743871203807,17983,32017.0,32017.0,0.21925942182718217,50,0,5416,0.009147457006952067,8.045920234174899,0.0,8.048136083966703,50,11,KF,rnr,1,60,5.0,3.0
8,0.32808000000000004,0.0029755124251768547,16404,33407.0,33596.0,0.1966741400601868,50,0,5463,0.009069472156720479,7.508071830219481,0.0,7.9445438282647585,50,11,KF,rnr,1,60,5.0,3.0
9,0.34714,0.003222015964358641,17357,32643.0,32643.0,0.21002383746959816,50,0,5337,0.009281603861147207,8.235381473918693,0.0,8.216589861751151,50,11,KF,rnr,1,60,5.0,3.0
0,0.30506,0.002716473731077471,15253,34746.0,34747.0,0.1799848960422911,50,0,5565,0.008904719501335707,7.745681211041852,0.0,7.818342151675485,50,11,KF,rnr,1,60,15.0,3.0
1,0.32552000000000003,0.002838012205754141,16276,33723.0,33724.0,0.19440297170431065,50,0,5685,0.008718395815170008,7.431037489102005,0.0,7.560178051703476,50,11,KF,rnr,1,60,15.0,3.0
2,0.33887999999999996,0.0033459715639810425,16944,33029.0,33056.0,0.20407327560250033,50,0,5014,0.009873617693522907,8.626777251184834,0.0,8.748488984207448,50,11,KF,rnr,1,60,15.0,3.0
3,0.32233999999999996,0.0027917893642820024,16117,33883.0,33883.0,0.192136666547453,50,0,5723,0.008661008141347654,7.563138749350425,0.0,7.573388203017832,50,11,KF,rnr,1,60,15.0,3.0
4,0.30932000000000004,0.0024888960411972964,15466,34521.0,34534.0,0.18298411045775606,50,0,6164,0.00804634695848085,6.8289346636626975,0.0,6.9339892097746745,50,11,KF,rnr,1,60,15.0,3.0
5,0.32196,0.003072723802252338,16098,33902.0,33902.0,0.19186670162808991,50,0,5189,0.00954380606986066,8.330979194502767,0.0,8.439305267132339,50,11,KF,rnr,1,60,15.0,3.0
6,0.32698000000000005,0.0028567185042809714,16349,33636.0,33651.0,0.19547802381749485,50,0,5673,0.008736676568233443,7.568757644591997,0.0,7.6610081413476525,50,11,KF,rnr,1,60,15.0,3.0
7,0.35966,0.003289372599231754,17983,32017.0,32017.0,0.21925942182718217,50,0,5417,0.009145783793671118,8.043899762209621,0.0,8.04649900488511,50,11,KF,rnr,1,60,15.0,3.0
8,0.32808000000000004,0.0029765922700054435,16404,33407.0,33596.0,0.1966741400601868,50,0,5461,0.009072763563781528,7.502994011976048,0.0,7.946144211844695,50,11,KF,rnr,1,60,15.0,3.0
9,0.34714,0.003220820189274448,17357,32643.0,32643.0,0.21002383746959816,50,0,5339,0.009278159213212098,8.231211727593246,0.0,8.209799226376864,50,11,KF,rnr,1,60,15.0,3.0
0,0.30506,0.002716473731077471,15253,34746.0,34747.0,0.1799848960422911,50,0,5565,0.008904719501335707,7.745681211041852,0.0,7.818342151675485,50,11,KF,rnr,1,60,30.0,5.0
1,0.32564000000000004,0.002845011357679539,16282,33716.0,33718.0,0.19449089779731474,50,0,5673,0.008736676568233443,7.468111130525948,0.0,7.588114050154586,50,11,KF,rnr,1,60,30.0,5.0
2,0.33887999999999996,0.0033459715639810425,16944,33029.0,33056.0,0.20407327560250033,50,0,5014,0.009873617693522907,8.626777251184834,0.0,8.748488984207448,50,11,KF,rnr,1,60,30.0,5.0
3,0.32233999999999996,0.0027913058538275026,16117,33883.0,33883.0,0.192136666547453,50,0,5724,0.008659508139937652,7.562694838933148,0.0,7.574858514834506,50,11,KF,rnr,1,60,30.0,5.0
4,0.30932000000000004,0.002489296636085627,15466,34521.0,34534.0,0.18298411045775606,50,0,6163,0.008047642040882022,6.8300338000965715,0.0,6.9339892097746745,50,11,KF,rnr,1,60,30.0,5.0
5,0.32196,0.0030774230548652266,16098,33902.0,33902.0,0.19186670162808991,50,0,5181,0.009558401835213153,8.343911298030969,0.0,8.4553706505295,50,11,KF,rnr,1,60,30.0,5.0
6,0.32698000000000005,0.002856219426974144,16349,33636.0,33651.0,0.19547802381749485,50,0,5674,0.008735150244584208,7.56743535988819,0.0,7.6610081413476525,50,11,KF,rnr,1,60,30.0,5.0
7,0.35966,0.0032899743871203807,17983,32017.0,32017.0,0.21925942182718217,50,0,5416,0.009147457006952067,8.045371386754482,0.0,8.04649900488511,50,11,KF,rnr,1,60,30.0,5.0
8,0.32808000000000004,0.0029765922700054435,16404,33407.0,33596.0,0.1966741400601868,50,0,5461,0.009072763563781528,7.502994011976048,0.0,7.946144211844695,50,11,KF,rnr,1,60,30.0,5.0
9,0.34714,0.003220820189274448,17357,32643.0,32643.0,0.21002383746959816,50,0,5339,0.009278159213212098,8.231211727593246,0.0,8.209799226376864,50,11,KF,rnr,1,60,30.0,5.0
0,0.30506,0.002716473731077471,15253,34746.0,34747.0,0.1799848960422911,50,0,5565,0.008904719501335707,7.751024042742654,0.0,7.816787162757891,50,11,KF,rnr,1,60,15.0,5.0
1,0.32564000000000004,0.002838563458856346,16282,33716.0,33718.0,0.19449089779731474,50,0,5686,0.008716875871687587,7.454323570432357,0.0,7.583690987124464,50,11,KF,rnr,1,60,15.0,5.0
2,0.33887999999999996,0.0033459715639810425,16944,32982.0,33056.0,0.2041888602347497,50,0,5014,0.009873617693522907,8.600513428120063,0.0,8.75609756097561,50,11,KF,rnr,1,60,15.0,5.0
3,0.32233999999999996,0.0027913058538275026,16117,33883.0,33883.0,0.192136666547453,50,0,5724,0.008659508139937652,7.563560789747142,0.0,7.56898029134533,50,11,KF,rnr,1,60,15.0,5.0
4,0.30932000000000004,0.0024876950297571176,15466,34521.0,34534.0,0.18298411045775606,50,0,6167,0.00804246421103426,6.827247868746984,0.0,6.936507936507937,50,11,KF,rnr,1,60,15.0,5.0
5,0.32196,0.003072723802252338,16098,33902.0,33902.0,0.19186670162808991,50,0,5189,0.00954380606986066,8.336514602023287,0.0,8.45179584120983,50,11,KF,rnr,1,60,15.0,5.0
6,0.32698000000000005,0.00285721775602936,16349,33636.0,33651.0,0.19547802381749485,50,0,5672,0.008738203425375743,7.555225445648374,0.0,7.658008658008658,50,11,KF,rnr,1,60,15.0,5.0
7,0.35966,0.003290576395242452,17983,32017.0,32017.0,0.21925942182718217,50,0,5415,0.009149130832570906,8.040622140896614,0.0,8.04649900488511,50,11,KF,rnr,1,60,15.0,5.0
8,0.32808000000000004,0.0029755124251768547,16404,33407.0,33596.0,0.1966741400601868,50,0,5463,0.009069472156720479,7.508071830219481,0.0,7.9445438282647585,50,11,KF,rnr,1,60,15.0,5.0
9,0.34714,0.003222015964358641,17357,32643.0,32643.0,0.21002383746959816,50,0,5337,0.009281603861147207,8.229069983293114,0.0,8.206407659731173,50,11,KF,rnr,1,60,15.0,5.0
0,0.975123962890625,0.9560038851868873,48757,27.0,1243.0,0.9746137085973574,50,0,1,0.9803921568627451,559.1372549019608,0.5294117647058824,560.7977528089888,50,11,KF,rnr,1,200,50.0,3.0
1,0.97894,0.97894,48947,0.0,1053.0,0.97894,50,0,0,1.0,532.2,0.52,509.2040816326531,50,11,KF,rnr,1,200,50.0,3.0
2,0.97794,0.97794,48897,0.0,1103.0,0.97794,50,0,0,1.0,542.42,0.5,466.2897196261682,50,11,KF,rnr,1,200,50.0,3.0
3,0.972751482421875,0.972751482421875,48651,0.0,1349.0,0.97302,50,0,0,1.0,589.28,0.58,530.9148936170212,50,11,KF,rnr,1,200,50.0,3.0
4,0.9829,0.9829,49145,0.0,855.0,0.9829,50,0,0,1.0,497.12,0.48,470.6981132075472,50,11,KF,rnr,1,200,50.0,3.0
5,0.977103078125,0.9579441942401961,48857,196.0,1143.0,0.973324567694637,50,0,1,0.9803921568627451,500.37254901960785,0.43137254901960786,514.4639175257732,50,11,KF,rnr,1,200,50.0,3.0
6,0.978277109375,0.978277109375,48915,0.0,1085.0,0.9783,50,0,0,1.0,541.82,0.5,548.4505494505495,50,11,KF,rnr,1,200,50.0,3.0
7,0.9516,0.9516,47580,0.0,2420.0,0.9516,50,0,0,1.0,583.76,0.56,525.3157894736842,50,11,KF,rnr,1,200,50.0,3.0
8,0.97848,0.97848,48924,0.0,1076.0,0.97848,50,0,0,1.0,503.08,0.48,580.3953488372093,50,11,KF,rnr,1,200,50.0,3.0
9,0.994713287109375,0.994713287109375,49739,0.0,261.0,0.99478,50,0,0,1.0,597.08,0.56,567.1818181818181,50,11,KF,rnr,1,200,50.0,3.0
0,0.980323962890625,0.980323962890625,49017,0.0,983.0,0.98034,50,0,0,1.0,589.92,0.56,594.2380952380952,50,11,KF,rnr,1,200,30.0,3.0
1,0.97048,0.97048,48524,0.0,1476.0,0.97048,50,0,0,1.0,533.96,0.52,504.050505050505,50,11,KF,rnr,1,200,30.0,3.0
2,0.98262,0.98262,49131,0.0,869.0,0.98262,50,0,0,1.0,602.84,0.56,548.4505494505495,50,11,KF,rnr,1,200,30.0,3.0
3,0.974971482421875,0.974971482421875,48762,0.0,1238.0,0.97524,50,0,0,1.0,658.24,0.64,573.7126436781609,50,11,KF,rnr,1,200,30.0,3.0
4,0.98302,0.98302,49151,0.0,849.0,0.98302,50,0,0,1.0,516.86,0.5,479.7692307692308,50,11,KF,rnr,1,200,30.0,3.0
5,0.981883078125,0.96263046875,49096,196.0,904.0,0.9780859032592238,50,0,1,0.9803921568627451,516.3137254901961,0.45098039215686275,519.8333333333334,50,11,KF,rnr,1,200,30.0,3.0
6,0.98878,0.98878,49439,0.0,561.0,0.98878,50,0,0,1.0,631.32,0.6,624.0,50,11,KF,rnr,1,200,30.0,3.0
7,0.9574719765625,0.9574719765625,47875,0.0,2125.0,0.9575,50,0,0,1.0,564.04,0.54,536.6344086021505,50,11,KF,rnr,1,200,30.0,3.0
8,0.96104,0.96104,48052,0.0,1948.0,0.96104,50,0,0,1.0,477.8,0.44,587.2352941176471,50,11,KF,rnr,1,200,30.0,3.0
9,0.984193287109375,0.984193287109375,49213,0.0,787.0,0.98426,50,0,0,1.0,604.08,0.58,580.3953488372093,50,11,KF,rnr,1,200,30.0,3.0
0,0.30482,0.0027172401497593153,15241,34746.0,34759.0,0.17984329643876998,50,0,5559,0.008914244963451596,7.753788554109467,0.0,7.824567596187787,50,11,KF,rnr,1,60,30.0,3.0
1,0.32552000000000003,0.0028444599790283117,16276,33723.0,33724.0,0.19440297170431065,50,0,5672,0.008738203425375743,7.464522894092974,0.0,7.582217645039478,50,11,KF,rnr,1,60,30.0,3.0
2,0.33886000000000005,0.003343793171501875,16943,33030.0,33057.0,0.20405877393713115,50,0,5017,0.009867771857114663,8.621472271561082,0.0,8.742790335151987,50,11,KF,rnr,1,60,30.0,3.0
3,0.32233999999999996,0.0027922730422730423,16117,33883.0,33883.0,0.192136666547453,50,0,5722,0.008662508662508662,7.544698544698544,0.0,7.56898029134533,50,11,KF,rnr,1,60,30.0,3.0
4,0.30932000000000004,0.002488095238095238,15466,34521.0,34534.0,0.18298411045775606,50,0,6166,0.008043758043758044,6.828507078507078,0.0,6.92895654931811,50,11,KF,rnr,1,60,30.0,3.0
5,0.32196,0.003079778075377846,16098,33902.0,33902.0,0.19186670162808991,50,0,5177,0.009565716472163765,8.350105222881194,0.0,8.462528387585163,50,11,KF,rnr,1,60,30.0,3.0
6,0.32674000000000003,0.002855619646914875,16337,33636.0,33663.0,0.19533454493280406,50,0,5671,0.008739730816290859,7.484181087222513,0.0,7.665511265164644,50,11,KF,rnr,1,60,30.0,3.0
7,0.35966,0.0032911786237188874,17983,32017.0,32017.0,0.21925942182718217,50,0,5414,0.009150805270863836,8.048316251830162,0.0,8.053050878145935,50,11,KF,rnr,1,60,30.0,3.0
8,0.32808000000000004,0.0029765922700054435,16404,33407.0,33596.0,0.1966741400601868,50,0,5461,0.009072763563781528,7.502994011976048,0.0,7.946144211844695,50,11,KF,rnr,1,60,30.0,3.0
9,0.34714,0.0032202226345083487,17357,32643.0,32643.0,0.21002383746959816,50,0,5340,0.00927643784786642,8.236363636363636,0.0,8.208103130755065,50,11,KF,rnr,1,60,30.0,3.0
0,0.30506,0.0027159900284900286,15253,34746.0,34747.0,0.1799848960422911,50,0,5566,0.008903133903133903,7.7496438746438745,0.0,7.816787162757891,50,11,KF,rnr,1,60,15.0,10.0
1,0.32564000000000004,0.0028365853658536585,16282,33716.0,33718.0,0.19449089779731474,50,0,5690,0.008710801393728223,7.435365853658537,0.0,7.585164835164835,50,11,KF,rnr,1,60,15.0,10.0
2,0.33887999999999996,0.003330188679245283,16944,32982.0,33056.0,0.2041888602347497,50,0,5038,0.009827044025157232,8.55994496855346,0.0,8.712509712509712,50,11,KF,rnr,1,60,15.0,10.0
3,0.32262,0.002792763157894737,16131,33869.0,33869.0,0.19233566633678714,50,0,5726,0.00865650969529086,7.561807479224377,0.0,7.579272477693891,50,11,KF,rnr,1,60,15.0,10.0
4,0.30928,0.002487773487773488,15464,34534.0,34536.0,0.18293231125937492,50,0,6166,0.008043758043758044,6.828346203346204,0.0,6.935248373274083,50,11,KF,rnr,1,60,15.0,10.0
5,0.32196,0.003070965280427318,16098,33902.0,33902.0,0.19186670162808991,50,0,5192,0.009538344143456695,8.387066005341472,0.0,8.44822373393802,50,11,KF,rnr,1,60,15.0,10.0
6,0.32726,0.0028591647737200767,16363,33636.0,33637.0,0.19564541584963413,50,0,5673,0.008736676568233443,7.637602655949677,0.0,7.662508662508663,50,11,KF,rnr,1,60,15.0,10.0
7,0.35966,0.003290576395242452,17983,32017.0,32017.0,0.21925942182718217,50,0,5415,0.009149130832570906,8.040622140896614,0.0,8.04649900488511,50,11,KF,rnr,1,60,15.0,10.0
8,0.32828,0.0029773263196081986,16414,33555.0,33586.0,0.19644545508946204,50,0,5463,0.009069472156720479,7.508071830219481,0.0,7.9445438282647585,50,11,KF,rnr,1,60,15.0,10.0
9,0.34714,0.0032196253014283066,17357,32643.0,32643.0,0.21002383746959816,50,0,5341,0.009274717121127806,8.229456501576703,0.0,8.209799226376864,50,11,KF,rnr,1,60,15.0,10.0
0,0.980003962890625,0.980003962890625,49001,0.0,999.0,0.98002,50,0,0,1.0,589.92,0.56,580.3953488372093,50,11,KF,rnr,1,200,50.0,5.0
1,0.97048,0.97048,48524,0.0,1476.0,0.97048,50,0,0,1.0,533.96,0.52,504.050505050505,50,11,KF,rnr,1,200,50.0,5.0
2,0.98258,0.98258,49129,0.0,871.0,0.98258,50,0,0,1.0,602.84,0.56,530.9148936170212,50,11,KF,rnr,1,200,50.0,5.0
3,0.974971482421875,0.974971482421875,48762,0.0,1238.0,0.97524,50,0,0,1.0,658.24,0.64,573.7126436781609,50,11,KF,rnr,1,200,50.0,5.0
4,0.98302,0.98302,49151,0.0,849.0,0.98302,50,0,0,1.0,516.86,0.5,479.7692307692308,50,11,KF,rnr,1,200,50.0,5.0
5,0.981883078125,0.96263046875,49096,196.0,904.0,0.9780859032592238,50,0,1,0.9803921568627451,516.3137254901961,0.45098039215686275,519.8333333333334,50,11,KF,rnr,1,200,50.0,5.0
6,0.98878,0.98878,49439,0.0,561.0,0.98878,50,0,0,1.0,631.32,0.6,624.0,50,11,KF,rnr,1,200,50.0,5.0
7,0.9574719765625,0.9574719765625,47875,0.0,2125.0,0.9575,50,0,0,1.0,564.04,0.54,536.6344086021505,50,11,KF,rnr,1,200,50.0,5.0
8,0.96104,0.96104,48052,0.0,1948.0,0.96104,50,0,0,1.0,477.8,0.44,587.2352941176471,50,11,KF,rnr,1,200,50.0,5.0
9,0.984193287109375,0.984193287109375,49213,0.0,787.0,0.98426,50,0,0,1.0,604.08,0.58,580.3953488372093,50,11,KF,rnr,1,200,50.0,5.0
0,0.980903962890625,0.980903962890625,49046,0.0,954.0,0.98092,50,0,0,1.0,609.66,0.58,640.025641025641,50,11,KF,rnr,1,200,50.0,10.0
1,0.9704,0.9704,48520,0.0,1480.0,0.9704,50,0,0,1.0,533.96,0.52,489.19607843137254,50,11,KF,rnr,1,200,50.0,10.0
2,0.9808,0.9808,49040,0.0,960.0,0.9808,50,0,0,1.0,602.86,0.56,548.4505494505495,50,11,KF,rnr,1,200,50.0,10.0
3,0.976651484375,0.976651484375,48846,0.0,1154.0,0.97692,50,0,0,1.0,665.9,0.64,587.2352941176471,50,11,KF,rnr,1,200,50.0,10.0
