,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,mean_vel,method,data,lookBack,maxCost,sigAcc,sigMeas,sigPos
0,0.99364,0.99364,49682,0.0,318.0,0.99364,50,0,0,1.0,965.36,0.96,960.5384615384615,50,3,imm2,rnr,1,50,90.0,15.0,30.0
1,0.982531037109375,0.982531037109375,49132,0.0,868.0,0.98264,50,0,0,1.0,912.66,0.9,891.8571428571429,50,3,imm2,rnr,1,50,90.0,15.0,30.0
2,0.9917089296875,0.9917089296875,49586,0.0,414.0,0.99172,50,0,0,1.0,848.88,0.84,756.5757575757576,50,3,imm2,rnr,1,50,90.0,15.0,30.0
3,0.99944,0.99944,49972,0.0,28.0,0.99944,50,0,0,1.0,914.64,0.88,832.3333333333334,50,3,imm2,rnr,1,50,90.0,15.0,30.0
4,0.98328,0.98328,49164,0.0,836.0,0.98328,50,0,0,1.0,943.24,0.92,924.925925925926,50,3,imm2,rnr,1,50,90.0,15.0,30.0
5,0.9952,0.9952,49760,0.0,240.0,0.9952,50,0,0,1.0,994.2,0.96,960.5384615384615,50,3,imm2,rnr,1,50,90.0,15.0,30.0
6,0.99105002734375,0.99105002734375,49562,0.0,438.0,0.99124,50,0,0,1.0,919.64,0.88,861.0689655172414,50,3,imm2,rnr,1,50,90.0,15.0,30.0
7,0.99024,0.99024,49512,0.0,488.0,0.99024,50,0,0,1.0,909.52,0.84,805.4516129032259,50,3,imm2,rnr,1,50,90.0,15.0,30.0
8,0.99456,0.99456,49728,0.0,272.0,0.99456,50,0,0,1.0,964.44,0.96,960.5384615384615,50,3,imm2,rnr,1,50,90.0,15.0,30.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,imm2,rnr,1,50,90.0,15.0,30.0
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,90,40.0,5.0,90.0
1,0.9999806840343476,0.9999806840343476,50000,0.0,0.0,1.0,50,0,0,1.0,964.6,0.96,924.925925925926,50,1,imm2,rnr,1,90,40.0,5.0,90.0
2,0.99184,0.99184,49592,0.0,408.0,0.99184,50,0,0,1.0,990.84,0.96,960.5384615384615,50,1,imm2,rnr,1,90,40.0,5.0,90.0
3,0.9999665908241272,0.9999665908241272,50000,0.0,0.0,1.0,50,0,0,1.0,984.04,0.96,924.925925925926,50,1,imm2,rnr,1,90,40.0,5.0,90.0
4,0.9930450703125,0.9930450703125,49654,0.0,346.0,0.99308,50,0,0,1.0,925.96,0.92,924.925925925926,50,1,imm2,rnr,1,90,40.0,5.0,90.0
5,0.9848733798828125,0.9848733798828125,49252,0.0,748.0,0.98504,50,0,0,1.0,934.24,0.92,924.925925925926,50,1,imm2,rnr,1,90,40.0,5.0,90.0
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,90,40.0,5.0,90.0
7,0.9618952890625,0.9618952890625,48102,0.0,1898.0,0.96204,50,0,0,1.0,855.84,0.8,780.25,50,1,imm2,rnr,1,90,40.0,5.0,90.0
8,0.9912,0.9912,49560,0.0,440.0,0.9912,50,0,0,1.0,966.32,0.96,924.925925925926,50,1,imm2,rnr,1,90,40.0,5.0,90.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,90,40.0,5.0,90.0
0,0.99364,0.99364,49682,0.0,318.0,0.99364,50,0,0,1.0,965.36,0.96,960.5384615384615,50,3,imm2,rnr,1,50,90.0,5.0,10.0
1,0.982971037109375,0.982971037109375,49154,0.0,846.0,0.98308,50,0,0,1.0,912.66,0.9,861.0689655172414,50,3,imm2,rnr,1,50,90.0,5.0,10.0
2,0.99176,0.99176,49588,0.0,412.0,0.99176,50,0,0,1.0,887.36,0.88,861.0689655172414,50,3,imm2,rnr,1,50,90.0,5.0,10.0
3,0.99944,0.99944,49972,0.0,28.0,0.99944,50,0,0,1.0,914.64,0.88,832.3333333333334,50,3,imm2,rnr,1,50,90.0,5.0,10.0
4,0.99952,0.99952,49976,0.0,24.0,0.99952,50,0,0,1.0,959.48,0.96,960.5384615384615,50,3,imm2,rnr,1,50,90.0,5.0,10.0
5,0.9903023671875,0.9903023671875,49518,0.0,482.0,0.99036,50,0,0,1.0,919.16,0.88,891.8571428571429,50,3,imm2,rnr,1,50,90.0,5.0,10.0
6,0.99117002734375,0.99117002734375,49568,0.0,432.0,0.99136,50,0,0,1.0,927.84,0.92,861.0689655172414,50,3,imm2,rnr,1,50,90.0,5.0,10.0
7,0.99024,0.99024,49512,0.0,488.0,0.99024,50,0,0,1.0,909.52,0.84,805.4516129032259,50,3,imm2,rnr,1,50,90.0,5.0,10.0
8,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,imm2,rnr,1,50,90.0,5.0,10.0
9,0.99756,0.99756,49878,0.0,122.0,0.99756,50,0,0,1.0,961.44,0.96,960.5384615384615,50,3,imm2,rnr,1,50,90.0,5.0,10.0
0,0.9766,0.9766,48830,0.0,1170.0,0.9766,50,0,0,1.0,842.0,0.82,832.3333333333334,50,3,imm2,rnr,1,50,40.0,5.0,90.0
1,0.9682510390625,0.9682510390625,48418,0.0,1582.0,0.96836,50,0,0,1.0,873.58,0.82,832.3333333333334,50,3,imm2,rnr,1,50,40.0,5.0,90.0
2,0.9911489296875,0.9911489296875,49558,0.0,442.0,0.99116,50,0,0,1.0,809.44,0.8,734.2941176470588,50,3,imm2,rnr,1,50,40.0,5.0,90.0
3,0.9683210546875,0.9683210546875,48421,0.0,1579.0,0.96842,50,0,0,1.0,837.44,0.76,780.25,50,3,imm2,rnr,1,50,40.0,5.0,90.0
4,0.97405283984375,0.97405283984375,48704,0.0,1296.0,0.97408,50,0,0,1.0,842.24,0.78,805.4516129032259,50,3,imm2,rnr,1,50,40.0,5.0,90.0
5,0.97868,0.97868,48934,0.0,1066.0,0.97868,50,0,0,1.0,890.72,0.84,861.0689655172414,50,3,imm2,rnr,1,50,40.0,5.0,90.0
6,0.980714080078125,0.980714080078125,49046,0.0,954.0,0.98092,50,0,0,1.0,850.0,0.8,805.4516129032259,50,3,imm2,rnr,1,50,40.0,5.0,90.0
7,0.98286,0.9635882352941176,49143,343.0,857.0,0.9761635182647042,50,0,1,0.9803921568627451,860.843137254902,0.803921568627451,818.672131147541,50,3,imm2,rnr,1,50,40.0,5.0,90.0
8,0.98392,0.98392,49196,0.0,804.0,0.98392,50,0,0,1.0,855.08,0.84,861.0689655172414,50,3,imm2,rnr,1,50,40.0,5.0,90.0
9,0.99168,0.99168,49584,0.0,416.0,0.99168,50,0,0,1.0,927.32,0.92,924.925925925926,50,3,imm2,rnr,1,50,40.0,5.0,90.0
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,90,15.0,15.0,90.0
1,0.9999806840343476,0.9999806840343476,50000,0.0,0.0,1.0,50,0,0,1.0,964.6,0.96,924.925925925926,50,1,imm2,rnr,1,90,15.0,15.0,90.0
2,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,90,15.0,15.0,90.0
3,0.9999665908241272,0.9999665908241272,50000,0.0,0.0,1.0,50,0,0,1.0,984.04,0.96,924.925925925926,50,1,imm2,rnr,1,90,15.0,15.0,90.0
4,0.9930450703125,0.9930450703125,49654,0.0,346.0,0.99308,50,0,0,1.0,925.96,0.92,924.925925925926,50,1,imm2,rnr,1,90,15.0,15.0,90.0
5,0.9848733798828125,0.9848733798828125,49252,0.0,748.0,0.98504,50,0,0,1.0,934.24,0.92,924.925925925926,50,1,imm2,rnr,1,90,15.0,15.0,90.0
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,90,15.0,15.0,90.0
7,0.97963156640625,0.97963156640625,48988,0.0,1012.0,0.97976,50,0,0,1.0,873.88,0.84,805.4516129032259,50,1,imm2,rnr,1,90,15.0,15.0,90.0
8,0.9912,0.9912,49560,0.0,440.0,0.9912,50,0,0,1.0,966.32,0.96,924.925925925926,50,1,imm2,rnr,1,90,15.0,15.0,90.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,90,15.0,15.0,90.0
0,0.98524,0.98524,49262,0.0,738.0,0.98524,50,0,0,1.0,906.56,0.88,891.8571428571429,50,3,imm2,rnr,1,50,40.0,15.0,90.0
1,0.9682510390625,0.9682510390625,48418,0.0,1582.0,0.96836,50,0,0,1.0,873.58,0.82,832.3333333333334,50,3,imm2,rnr,1,50,40.0,15.0,90.0
2,0.9840089296875,0.9647146369485294,49201,385.0,799.0,0.9765009427408952,50,0,1,0.9803921568627451,832.2156862745098,0.803921568627451,745.2686567164179,50,3,imm2,rnr,1,50,40.0,15.0,90.0
3,0.99948,0.99948,49974,0.0,26.0,0.99948,50,0,0,1.0,920.08,0.92,891.8571428571429,50,3,imm2,rnr,1,50,40.0,15.0,90.0
4,0.98808,0.98808,49404,0.0,596.0,0.98808,50,0,0,1.0,869.18,0.86,861.0689655172414,50,3,imm2,rnr,1,50,40.0,15.0,90.0
5,0.99436,0.99436,49718,0.0,282.0,0.99436,50,0,0,1.0,955.04,0.92,924.925925925926,50,3,imm2,rnr,1,50,40.0,15.0,90.0
6,0.982474080078125,0.982474080078125,49134,0.0,866.0,0.98268,50,0,0,1.0,928.24,0.88,861.0689655172414,50,3,imm2,rnr,1,50,40.0,15.0,90.0
7,0.98338,0.9640980392156863,49169,343.0,831.0,0.9766799753689689,50,0,1,0.9803921568627451,891.6666666666666,0.803921568627451,792.6507936507936,50,3,imm2,rnr,1,50,40.0,15.0,90.0
8,0.99944,0.99944,49972,0.0,28.0,0.99944,50,0,0,1.0,924.96,0.92,891.8571428571429,50,3,imm2,rnr,1,50,40.0,15.0,90.0
9,0.98732,0.9493461538461538,49366,512.0,634.0,0.977312321824517,50,0,2,0.9615384615384616,924.4230769230769,0.8846153846153846,924.925925925926,50,3,imm2,rnr,1,50,40.0,15.0,90.0
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,90.0,5.0,10.0
1,0.9944,0.9944,49720,0.0,280.0,0.9944,50,0,0,1.0,964.6,0.96,960.5384615384615,50,1,imm2,rnr,1,190,90.0,5.0,10.0
2,0.99184,0.99184,49592,0.0,408.0,0.99184,50,0,0,1.0,990.84,0.96,960.5384615384615,50,1,imm2,rnr,1,190,90.0,5.0,10.0
3,0.9995764959411622,0.9995764959411622,49982,0.0,18.0,0.99964,50,0,0,1.0,944.48,0.92,891.8571428571429,50,1,imm2,rnr,1,190,90.0,5.0,10.0
4,0.9930450703125,0.9930450703125,49654,0.0,346.0,0.99308,50,0,0,1.0,925.96,0.92,924.925925925926,50,1,imm2,rnr,1,190,90.0,5.0,10.0
5,0.9848733798828125,0.9848733798828125,49252,0.0,748.0,0.98504,50,0,0,1.0,934.24,0.92,924.925925925926,50,1,imm2,rnr,1,190,90.0,5.0,10.0
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,90.0,5.0,10.0
7,0.9671352890625,0.9671352890625,48364,0.0,1636.0,0.96728,50,0,0,1.0,890.6,0.84,805.4516129032259,50,1,imm2,rnr,1,190,90.0,5.0,10.0
8,0.9912,0.9912,49560,0.0,440.0,0.9912,50,0,0,1.0,966.32,0.96,924.925925925926,50,1,imm2,rnr,1,190,90.0,5.0,10.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,90.0,5.0,10.0
0,0.9766,0.9766,48830,0.0,1170.0,0.9766,50,0,0,1.0,842.0,0.82,832.3333333333334,50,3,imm2,rnr,1,90,15.0,10.0,90.0
1,0.96641103515625,0.96641103515625,48326,0.0,1674.0,0.96652,50,0,0,1.0,795.42,0.74,780.25,50,3,imm2,rnr,1,90,15.0,10.0,90.0
2,0.9885489306640625,0.9885489306640625,49428,0.0,572.0,0.98856,50,0,0,1.0,790.16,0.78,780.25,50,3,imm2,rnr,1,90,15.0,10.0,90.0
3,0.97488,0.97488,48744,0.0,1256.0,0.97488,50,0,0,1.0,890.86,0.82,832.3333333333334,50,3,imm2,rnr,1,90,15.0,10.0,90.0
4,0.97472,0.97472,48736,0.0,1264.0,0.97472,50,0,0,1.0,768.84,0.72,713.2857142857143,50,3,imm2,rnr,1,90,15.0,10.0,90.0
5,0.96608,0.96608,48304,0.0,1696.0,0.96608,50,0,0,1.0,872.92,0.84,861.0689655172414,50,3,imm2,rnr,1,90,15.0,10.0,90.0
6,0.980714080078125,0.980714080078125,49046,0.0,954.0,0.98092,50,0,0,1.0,850.0,0.8,805.4516129032259,50,3,imm2,rnr,1,90,15.0,10.0,90.0
7,0.9886,0.9886,49430,0.0,570.0,0.9886,50,0,0,1.0,839.2,0.8,805.4516129032259,50,3,imm2,rnr,1,90,15.0,10.0,90.0
8,0.98264,0.98264,49132,0.0,868.0,0.98264,50,0,0,1.0,816.36,0.8,832.3333333333334,50,3,imm2,rnr,1,90,15.0,10.0,90.0
9,0.98944,0.98944,49472,0.0,528.0,0.98944,50,0,0,1.0,909.18,0.9,891.8571428571429,50,3,imm2,rnr,1,90,15.0,10.0,90.0
0,0.98212,0.98212,49106,0.0,894.0,0.98212,50,0,0,1.0,936.88,0.92,924.925925925926,50,3,imm2,rnr,1,190,90.0,15.0,10.0
1,0.971951416015625,0.971951416015625,48604,0.0,1396.0,0.97208,50,0,0,1.0,883.3,0.86,861.0689655172414,50,3,imm2,rnr,1,190,90.0,15.0,10.0
2,0.9917489296875,0.9917489296875,49588,0.0,412.0,0.99176,50,0,0,1.0,848.88,0.84,805.4516129032259,50,3,imm2,rnr,1,190,90.0,15.0,10.0
3,0.99366,0.99366,49683,0.0,317.0,0.99366,50,0,0,1.0,900.26,0.88,805.4516129032259,50,3,imm2,rnr,1,190,90.0,15.0,10.0
4,0.982841390625,0.982841390625,49148,0.0,852.0,0.98296,50,0,0,1.0,903.72,0.88,891.8571428571429,50,3,imm2,rnr,1,190,90.0,15.0,10.0
5,0.9952,0.9952,49760,0.0,240.0,0.9952,50,0,0,1.0,994.2,0.96,960.5384615384615,50,3,imm2,rnr,1,190,90.0,15.0,10.0
6,0.9989979892578125,0.9989979892578125,49954,0.0,46.0,0.99908,50,0,0,1.0,919.4,0.88,832.3333333333334,50,3,imm2,rnr,1,190,90.0,15.0,10.0
7,0.98112,0.98112,49056,0.0,944.0,0.98112,50,0,0,1.0,900.4,0.8,780.25,50,3,imm2,rnr,1,190,90.0,15.0,10.0
8,0.99456,0.99456,49728,0.0,272.0,0.99456,50,0,0,1.0,964.44,0.96,960.5384615384615,50,3,imm2,rnr,1,190,90.0,15.0,10.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,imm2,rnr,1,190,90.0,15.0,10.0
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,90.0,10.0,10.0
1,0.9944,0.9944,49720,0.0,280.0,0.9944,50,0,0,1.0,964.6,0.96,960.5384615384615,50,1,imm2,rnr,1,190,90.0,10.0,10.0
2,0.98955303125,0.98955303125,49478,0.0,522.0,0.98956,50,0,0,1.0,953.16,0.92,924.925925925926,50,1,imm2,rnr,1,190,90.0,10.0,10.0
3,0.9999665908241272,0.9999665908241272,50000,0.0,0.0,1.0,50,0,0,1.0,984.04,0.96,924.925925925926,50,1,imm2,rnr,1,190,90.0,10.0,10.0
4,0.9930450703125,0.9930450703125,49654,0.0,346.0,0.99308,50,0,0,1.0,925.96,0.92,924.925925925926,50,1,imm2,rnr,1,190,90.0,10.0,10.0
5,0.9848733798828125,0.9848733798828125,49252,0.0,748.0,0.98504,50,0,0,1.0,934.24,0.92,924.925925925926,50,1,imm2,rnr,1,190,90.0,10.0,10.0
6,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,90.0,10.0,10.0
7,0.9849862392578125,0.9849862392578125,49252,0.0,748.0,0.98504,50,0,0,1.0,920.16,0.88,832.3333333333334,50,1,imm2,rnr,1,190,90.0,10.0,10.0
8,0.98946223046875,0.98946223046875,49474,0.0,526.0,0.98948,50,0,0,1.0,928.08,0.92,891.8571428571429,50,1,imm2,rnr,1,190,90.0,10.0,10.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,1,imm2,rnr,1,190,90.0,10.0,10.0
0,0.99364,0.99364,49682,0.0,318.0,0.99364,50,0,0,1.0,965.36,0.96,960.5384615384615,50,3,imm2,rnr,1,190,90.0,5.0,10.0
1,0.982971037109375,0.982971037109375,49154,0.0,846.0,0.98308,50,0,0,1.0,912.66,0.9,861.0689655172414,50,3,imm2,rnr,1,190,90.0,5.0,10.0
2,0.99176,0.99176,49588,0.0,412.0,0.99176,50,0,0,1.0,887.36,0.88,861.0689655172414,50,3,imm2,rnr,1,190,90.0,5.0,10.0
3,0.99944,0.99944,49972,0.0,28.0,0.99944,50,0,0,1.0,914.64,0.88,832.3333333333334,50,3,imm2,rnr,1,190,90.0,5.0,10.0
4,0.99952,0.99952,49976,0.0,24.0,0.99952,50,0,0,1.0,959.48,0.96,960.5384615384615,50,3,imm2,rnr,1,190,90.0,5.0,10.0
5,0.9903023671875,0.9903023671875,49518,0.0,482.0,0.99036,50,0,0,1.0,919.16,0.88,891.8571428571429,50,3,imm2,rnr,1,190,90.0,5.0,10.0
6,0.99117002734375,0.99117002734375,49568,0.0,432.0,0.99136,50,0,0,1.0,927.84,0.92,861.0689655172414,50,3,imm2,rnr,1,190,90.0,5.0,10.0
7,0.99024,0.99024,49512,0.0,488.0,0.99024,50,0,0,1.0,909.52,0.84,805.4516129032259,50,3,imm2,rnr,1,190,90.0,5.0,10.0
8,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,imm2,rnr,1,190,90.0,5.0,10.0
9,0.99756,0.99756,49878,0.0,122.0,0.99756,50,0,0,1.0,961.44,0.96,960.5384615384615,50,3,imm2,rnr,1,190,90.0,5.0,10.0
0,0.98212,0.98212,49106,0.0,894.0,0.98212,50,0,0,1.0,936.88,0.92,924.925925925926,50,3,imm2,rnr,1,50,40.0,5.0,10.0
1,0.9983696687011718,0.9983696687011718,49922,0.0,78.0,0.99844,50,0,0,1.0,912.66,0.9,861.0689655172414,50,3,imm2,rnr,1,50,40.0,5.0,10.0
2,0.9917489296875,0.9917489296875,49588,0.0,412.0,0.99176,50,0,0,1.0,848.88,0.84,805.4516129032259,50,3,imm2,rnr,1,50,40.0,5.0,10.0
3,0.99944,0.99944,49972,0.0,28.0,0.99944,50,0,0,1.0,914.64,0.88,832.3333333333334,50,3,imm2,rnr,1,50,40.0,5.0,10.0
4,0.98328,0.98328,49164,0.0,836.0,0.98328,50,0,0,1.0,943.24,0.92,924.925925925926,50,3,imm2,rnr,1,50,40.0,5.0,10.0
5,0.9952,0.9952,49760,0.0,240.0,0.9952,50,0,0,1.0,994.2,0.96,960.5384615384615,50,3,imm2,rnr,1,50,40.0,5.0,10.0
6,0.9918100268554687,0.9918100268554687,49600,0.0,400.0,0.992,50,0,0,1.0,958.88,0.92,891.8571428571429,50,3,imm2,rnr,1,50,40.0,5.0,10.0
7,0.99024,0.99024,49512,0.0,488.0,0.99024,50,0,0,1.0,909.52,0.84,805.4516129032259,50,3,imm2,rnr,1,50,40.0,5.0,10.0
8,0.99456,0.99456,49728,0.0,272.0,0.99456,50,0,0,1.0,964.44,0.96,960.5384615384615,50,3,imm2,rnr,1,50,40.0,5.0,10.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,imm2,rnr,1,50,40.0,5.0,10.0
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,imm2,rnr,1,50,40.0,15.0,30.0
1,0.982531037109375,0.982531037109375,49132,0.0,868.0,0.98264,50,0,0,1.0,912.66,0.9,891.8571428571429,50,3,imm2,rnr,1,50,40.0,15.0,30.0
2,0.9917089296875,0.9917089296875,49586,0.0,414.0,0.99172,50,0,0,1.0,848.88,0.84,756.5757575757576,50,3,imm2,rnr,1,50,40.0,15.0,30.0
3,0.99428,0.9560384615384615,49714,260.0,286.0,0.9891364902506964,50,0,2,0.9615384615384616,884.6538461538462,0.8461538461538461,861.0689655172414,50,3,imm2,rnr,1,50,40.0,15.0,30.0
4,0.99952,0.99952,49976,0.0,24.0,0.99952,50,0,0,1.0,959.48,0.96,960.5384615384615,50,3,imm2,rnr,1,50,40.0,15.0,30.0
5,0.9952,0.9952,49760,0.0,240.0,0.9952,50,0,0,1.0,994.2,0.96,960.5384615384615,50,3,imm2,rnr,1,50,40.0,15.0,30.0
6,0.99105002734375,0.99105002734375,49562,0.0,438.0,0.99124,50,0,0,1.0,919.64,0.88,861.0689655172414,50,3,imm2,rnr,1,50,40.0,15.0,30.0
7,0.99024,0.99024,49512,0.0,488.0,0.99024,50,0,0,1.0,909.52,0.84,805.4516129032259,50,3,imm2,rnr,1,50,40.0,15.0,30.0
8,0.99456,0.99456,49728,0.0,272.0,0.99456,50,0,0,1.0,964.44,0.96,960.5384615384615,50,3,imm2,rnr,1,50,40.0,15.0,30.0
9,0.99756,0.99756,49878,0.0,122.0,0.99756,50,0,0,1.0,961.44,0.96,960.5384615384615,50,3,imm2,rnr,1,50,40.0,15.0,30.0
0,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,imm2,rnr,1,90,90.0,15.0,90.0
1,0.982531037109375,0.982531037109375,49132,0.0,868.0,0.98264,50,0,0,1.0,912.66,0.9,891.8571428571429,50,3,imm2,rnr,1,90,90.0,15.0,90.0
2,0.9917089296875,0.9917089296875,49586,0.0,414.0,0.99172,50,0,0,1.0,848.88,0.84,756.5757575757576,50,3,imm2,rnr,1,90,90.0,15.0,90.0
3,0.99948,0.99948,49974,0.0,26.0,0.99948,50,0,0,1.0,920.08,0.92,891.8571428571429,50,3,imm2,rnr,1,90,90.0,15.0,90.0
4,0.99952,0.99952,49976,0.0,24.0,0.99952,50,0,0,1.0,959.48,0.96,960.5384615384615,50,3,imm2,rnr,1,90,90.0,15.0,90.0
5,0.9952,0.9952,49760,0.0,240.0,0.9952,50,0,0,1.0,994.2,0.96,960.5384615384615,50,3,imm2,rnr,1,90,90.0,15.0,90.0
6,0.9918100268554687,0.9918100268554687,49600,0.0,400.0,0.992,50,0,0,1.0,958.88,0.92,891.8571428571429,50,3,imm2,rnr,1,90,90.0,15.0,90.0
7,0.99024,0.99024,49512,0.0,488.0,0.99024,50,0,0,1.0,909.52,0.84,805.4516129032259,50,3,imm2,rnr,1,90,90.0,15.0,90.0
8,0.99456,0.99456,49728,0.0,272.0,0.99456,50,0,0,1.0,964.44,0.96,960.5384615384615,50,3,imm2,rnr,1,90,90.0,15.0,90.0
9,1.0,1.0,50000,0.0,0.0,1.0,50,0,0,1.0,999.0,1.0,999.0,50,3,imm2,rnr,1,90,90.0,15.0,90.0
0,0.9766,0.9766,48830,0.0,1170.0,0.9766,50,0,0,1.0,842.0,0.82,832.3333333333334,50,3,imm2,rnr,1,90,15.0,5.0,90.0
1,0.9676110390625,0.9676110390625,48386,0.0,1614.0,0.96772,50,0,0,1.0,834.22,0.78,805.4516129032259,50,3,imm2,rnr,1,90,15.0,5.0,90.0
2,0.99068,0.99068,49534,0.0,466.0,0.99068,50,0,0,1.0,809.48,0.8,780.25,50,3,imm2,rnr,1,90,15.0,5.0,90.0
3,0.97328,0.97328,48664,0.0,1336.0,0.97328,50,0,0,1.0,852.46,0.78,805.4516129032259,50,3,imm2,rnr,1,90,15.0,5.0,90.0
4,0.9772,0.9772,48860,0.0,1140.0,0.9772,50,0,0,1.0,788.1,0.74,734.2941176470588,50,3,imm2,rnr,1,90,15.0,5.0,90.0
5,0.98348,0.98348,49174,0.0,826.0,0.98348,50,0,0,1.0,895.52,0.88,891.8571428571429,50,3,imm2,rnr,1,90,15.0,5.0,90.0
6,0.980354080078125,0.980354080078125,49028,0.0,972.0,0.98056,50,0,0,1.0,838.7,0.82,832.3333333333334,50,3,imm2,rnr,1,90,15.0,5.0,90.0
7,0.97926,0.97926,48963,0.0,1037.0,0.97926,50,0,0,1.0,783.9,0.76,780.25,50,3,imm2,rnr,1,90,15.0,5.0,90.0
8,0.98264,0.98264,49132,0.0,868.0,0.98264,50,0,0,1.0,816.36,0.8,832.3333333333334,50,3,imm2,rnr,1,90,15.0,5.0,90.0
9,0.99168,0.99168,49584,0.0,416.0,0.99168,50,0,0,1.0,927.32,0.92,924.925925925926,50,3,imm2,rnr,1,90,15.0,5.0,90.0
0,0.97952,0.97952,48976,0.0,1024.0,0.97952,50,0,0,1.0,912.28,0.88,891.8571428571429,50,3,imm2,rnr,1,90,15.0,10.0,10.0
1,0.971951416015625,0.971951416015625,48604,0.0,1396.0,0.97208,50,0,0,1.0,883.3,0.86,861.0689655172414,50,3,imm2,rnr,1,90,15.0,10.0,10.0
2,0.9917089296875,0.9917089296875,49586,0.0,414.0,0.99172,50,0,0,1.0,848.88,0.84,756.5757575757576,50,3,imm2,rnr,1,90,15.0,10.0,10.0
3,0.99948,0.99948,49974,0.0,26.0,0.99948,50,0,0,1.0,920.08,0.92,891.8571428571429,50,3,imm2,rnr,1,90,15.0,10.0,10.0
4,0.999081389038086,0.999081389038086,49960,0.0,40.0,0.9992,50,0,0,1.0,919.96,0.92,924.925925925926,50,3,imm2,rnr,1,90,15.0,10.0,10.0
5,0.99436,0.99436,49718,0.0,282.0,0.99436,50,0,0,1.0,955.04,0.92,924.925925925926,50,3,imm2,rnr,1,90,15.0,10.0,10.0
6,0.99105002734375,0.99105002734375,49562,0.0,438.0,0.99124,50,0,0,1.0,919.64,0.88,861.0689655172414,50,3,imm2,rnr,1,90,15.0,10.0,10.0
7,0.99944,0.99944,49972,0.0,28.0,0.99944,50,0,0,1.0,918.72,0.88,832.3333333333334,50,3,imm2,rnr,1,90,15.0,10.0,10.0
8,0.99456,0.99456,49728,0.0,272.0,0.99456,50,0,0,1.0,964.44,0.96,960.5384615384615,50,3,imm2,rnr,1,90,15.0,10.0,10.0
9,0.99756,0.99756,49878,0.0,122.0,0.99756,50,0,0,1.0,961.44,0.96,960.5384615384615,50,3,imm2,rnr,1,90,15.0,10.0,10.0
0,0.98468,0.98468,49234,0.0,766.0,0.98468,50,0,0,1.0,867.12,0.84,861.0689655172414,50,3,imm2,rnr,1,90,40.0,10.0,90.0
1,0.9682510390625,0.9682510390625,48418,0.0,1582.0,0.96836,50,0,0,1.0,873.58,0.82,832.3333333333334,50,3,imm2,rnr,1,90,40.0,10.0,90.0
2,0.9911489296875,0.9911489296875,49558,0.0,442.0,0.99116,50,0,0,1.0,809.44,0.8,734.2941176470588,50,3,imm2,rnr,1,90,40.0,10.0,90.0
3,0.98406,0.98406,49203,0.0,797.0,0.98406,50,0,0,1.0,899.7,0.86,832.3333333333334,50,3,imm2,rnr,1,90,40.0,10.0,90.0
4,0.9896,0.9896,49480,0.0,520.0,0.9896,50,0,0,1.0,869.06,0.86,861.0689655172414,50,3,imm2,rnr,1,90,40.0,10.0,90.0
