,alpha,beta,par_tp,par_fn,par_fp,par_jaccard,track_tp,track_fn,track_fp,track_jaccard,aveFramesOnFirstParticle,propLoyalTracks,aveFramesOnParticle,nPar,diff_con,method,data,lookBack,maxCost
5,0.871595359375,0.8503369359756098,174453,826.0,25547.0,0.8686773624929043,200,0,5,0.975609756097561,655.4048780487805,0.4682926829268293,467.384074941452,200,7,naive,RW,10,40
6,0.886299390625,0.8604848452669903,177353,972.0,22647.0,0.8824761658340465,200,0,6,0.970873786407767,687.747572815534,0.5048543689320388,518.4805194805194,200,7,naive,RW,10,40
7,0.83395478125,0.8096648361650486,166938,1911.0,33062.0,0.8267900213460386,200,0,6,0.970873786407767,635.8203883495146,0.4563106796116505,487.99755501222495,200,7,naive,RW,10,40
8,0.85174428125,0.8391569273399014,170492,979.0,29508.0,0.8483075346180446,200,0,3,0.9852216748768473,667.3645320197045,0.5024630541871922,479.7692307692308,200,7,naive,RW,10,40
9,0.85971103125,0.8306386775362319,172105,2125.0,27895.0,0.8514780457637601,200,0,7,0.966183574879227,605.671497584541,0.4492753623188406,417.41004184100416,200,7,naive,RW,10,40
0,0.832402921875,0.832402921875,166680,0.0,33320.0,0.8334,200,0,0,1.0,635.22,0.44,437.5964912280702,200,7,naive,RW,10,80
1,0.841208921875,0.841208921875,168378,0.0,31622.0,0.84189,200,0,0,1.0,628.625,0.48,447.4304932735426,200,7,naive,RW,10,80
2,0.85577596875,0.85577596875,171327,0.0,28673.0,0.856635,200,0,0,1.0,644.14,0.465,464.1162790697674,200,7,naive,RW,10,80
3,0.8347141875,0.8347141875,167148,0.0,32852.0,0.83574,200,0,0,1.0,597.57,0.425,407.9979550102249,200,7,naive,RW,10,80
4,0.86114940625,0.86114940625,172382,0.0,27618.0,0.86191,200,0,0,1.0,698.735,0.485,442.4589800443459,200,7,naive,RW,10,80
5,0.875725359375,0.875725359375,175279,0.0,24721.0,0.876395,200,0,0,1.0,671.815,0.505,472.93364928909955,200,7,naive,RW,10,80
6,0.8928249687500001,0.89282496875,178655,0.0,21345.0,0.893275,200,0,0,1.0,716.96,0.555,532.3333333333334,200,7,naive,RW,10,80
7,0.8428939375,0.8428939375,168728,0.0,31272.0,0.84364,200,0,0,1.0,653.84,0.485,500.2531328320802,200,7,naive,RW,10,80
8,0.858635921875,0.858635921875,171869,0.0,28131.0,0.859345,200,0,0,1.0,677.24,0.525,485.61800486618006,200,7,naive,RW,10,80
9,0.877820375,0.877820375,175716,0.0,24284.0,0.87858,200,0,0,1.0,631.21,0.49,434.7298474945534,200,7,naive,RW,10,80
0,0.5890054687499999,0.17930151255707763,117872,74046.0,82128.0,0.43011757150259444,200,0,457,0.30441400304414,249.88584474885846,0.0182648401826484,241.71844660194174,200,5,naive,RW,10,20
1,0.5637743749999999,0.17954597929936306,112831,74567.0,87169.0,0.4109415916697928,200,0,428,0.3184713375796178,254.7515923566879,0.01592356687898089,236.2479240806643,200,5,naive,RW,10,20
2,0.581968,0.18017585139318887,116462,72278.0,83538.0,0.4277319504330133,200,0,446,0.30959752321981426,251.76160990712074,0.020123839009287926,241.42424242424244,200,5,naive,RW,10,20
3,0.57537965625,0.17868933423913044,115155,75313.0,84845.0,0.41826938793300716,200,0,444,0.3105590062111801,247.18788819875778,0.017080745341614908,228.0950744558992,200,5,naive,RW,10,20
4,0.572538125,0.1832122,114613,69035.0,85387.0,0.42601520248294833,200,0,425,0.32,244.6064,0.0064,223.2152466367713,200,5,naive,RW,10,20
5,0.5768915625,0.1764194380733945,115477,75279.0,84523.0,0.41949077118123795,200,0,454,0.3058103975535168,251.23547400611622,0.012232415902140673,236.2479240806643,200,5,naive,RW,10,20
6,0.5870603750000001,0.178709398782344,117490,71105.0,82510.0,0.4333745227863743,200,0,457,0.30441400304414,244.9710806697108,0.015220700152207,243.79804161566707,200,5,naive,RW,10,20
7,0.5862839375,0.19381287190082644,117365,69769.0,82635.0,0.4350574009615634,200,0,405,0.3305785123966942,251.45454545454547,0.01818181818181818,233.46658851113716,200,5,naive,RW,10,20
8,0.5889410625,0.1881600838658147,117897,68679.0,82103.0,0.43880243710896644,200,0,426,0.3194888178913738,255.42492012779553,0.020766773162939296,237.94862604540023,200,5,naive,RW,10,20
9,0.60491725,0.19419494382022473,121109,68238.0,78891.0,0.45149829628911636,200,0,423,0.32102728731942215,267.29213483146066,0.014446227929373997,247.4472049689441,200,5,naive,RW,10,20
0,0.832402921875,0.832402921875,166680,0.0,33320.0,0.8334,200,0,0,1.0,635.22,0.44,437.5964912280702,200,7,naive,RW,1,80
1,0.841208921875,0.841208921875,168378,0.0,31622.0,0.84189,200,0,0,1.0,628.625,0.48,447.4304932735426,200,7,naive,RW,1,80
2,0.85577596875,0.85577596875,171327,0.0,28673.0,0.856635,200,0,0,1.0,644.14,0.465,464.1162790697674,200,7,naive,RW,1,80
3,0.8347141875,0.8347141875,167148,0.0,32852.0,0.83574,200,0,0,1.0,597.57,0.425,407.9979550102249,200,7,naive,RW,1,80
4,0.86114940625,0.86114940625,172382,0.0,27618.0,0.86191,200,0,0,1.0,698.735,0.485,442.4589800443459,200,7,naive,RW,1,80
5,0.875725359375,0.875725359375,175279,0.0,24721.0,0.876395,200,0,0,1.0,671.815,0.505,472.93364928909955,200,7,naive,RW,1,80
6,0.8928249687500001,0.89282496875,178655,0.0,21345.0,0.893275,200,0,0,1.0,716.96,0.555,532.3333333333334,200,7,naive,RW,1,80
7,0.8428939375,0.8428939375,168728,0.0,31272.0,0.84364,200,0,0,1.0,653.84,0.485,500.2531328320802,200,7,naive,RW,1,80
8,0.858635921875,0.858635921875,171869,0.0,28131.0,0.859345,200,0,0,1.0,677.24,0.525,485.61800486618006,200,7,naive,RW,1,80
9,0.877820375,0.877820375,175716,0.0,24284.0,0.87858,200,0,0,1.0,631.21,0.49,434.7298474945534,200,7,naive,RW,1,80
0,0.5854703125,0.176879248489426,117159,74748.0,82841.0,0.42642348624921744,200,0,462,0.3021148036253776,252.68882175226585,0.01812688821752266,244.39877300613497,200,5,naive,RW,1,20
1,0.5526013437499999,0.1735012068288854,110594,78477.0,89406.0,0.39713872240795467,200,0,437,0.3139717425431711,256.24960753532184,0.015698587127158554,237.37902264600714,200,5,naive,RW,1,20
2,0.5703233125,0.17575448767334362,114120,76825.0,85880.0,0.41224600379301,200,0,449,0.3081664098613251,256.7026194144838,0.020030816640986132,244.39877300613497,200,5,naive,RW,1,20
3,0.5745129375,0.17731880787037038,114977,77242.0,85023.0,0.414717106354737,200,0,448,0.30864197530864196,253.53858024691357,0.016975308641975308,233.192037470726,200,5,naive,RW,1,20
4,0.5672373125,0.18036162559618443,113559,71958.0,86441.0,0.41756079982938543,200,0,429,0.3179650238473768,249.54531001589825,0.006359300476947536,226.79043280182233,200,5,naive,RW,1,20
5,0.568495375,0.17279494680851065,113777,76889.0,86223.0,0.41091195388765894,200,0,458,0.303951367781155,253.70212765957447,0.0121580547112462,239.09603841536614,200,5,naive,RW,1,20
6,0.5857944374999999,0.17751346590909092,117235,72079.0,82765.0,0.4308858824091532,200,0,460,0.30303030303030304,248.86060606060607,0.015151515151515152,246.21878862793574,200,5,naive,RW,1,20
7,0.5843739375,0.19286268564356435,116978,70357.0,83022.0,0.4326797530672407,200,0,406,0.33003300330033003,253.8151815181518,0.018151815181518153,237.6634844868735,200,5,naive,RW,1,20
8,0.576707125,0.18337269475357712,115446,71716.0,84554.0,0.42487744556816676,200,0,429,0.3179650238473768,254.64387917329094,0.02066772655007949,237.94862604540023,200,5,naive,RW,1,20
9,0.5997985625,0.1916289337060703,120065,70931.0,79935.0,0.4431571138038837,200,0,426,0.3194888178913738,272.0511182108626,0.01597444089456869,250.25628140703517,200,5,naive,RW,1,20
0,0.5840715624999999,0.17645666540785498,116881,75756.0,83119.0,0.4238565978618779,200,0,462,0.3021148036253776,251.88519637462235,0.01812688821752266,243.79804161566707,200,5,naive,RW,2,20
1,0.55261134375,0.17350434654631083,110596,78475.0,89404.0,0.39714875662088156,200,0,437,0.3139717425431711,256.24960753532184,0.015698587127158554,237.37902264600714,200,5,naive,RW,2,20
2,0.570481375,0.1758031972265023,114154,76791.0,85846.0,0.412419478957047,200,0,449,0.3081664098613251,256.47457627118644,0.020030816640986132,244.09803921568627,200,5,naive,RW,2,20
3,0.5755201562500001,0.17762967785493827,115176,76771.0,84824.0,0.41614186457396185,200,0,448,0.30864197530864196,251.0,0.016975308641975308,232.37222870478413,200,5,naive,RW,2,20
4,0.5672075,0.18035214626391097,113550,71761.0,86450.0,0.41783037301158005,200,0,429,0.3179650238473768,247.55643879173292,0.006359300476947536,226.01475595913735,200,5,naive,RW,2,20
5,0.5691185624999999,0.17298436550151974,113909,76628.0,86091.0,0.4117768266408317,200,0,458,0.303951367781155,253.080547112462,0.0121580547112462,239.09603841536614,200,5,naive,RW,2,20
6,0.58486440625,0.17723163825757576,117049,72044.0,82951.0,0.4302576053873638,200,0,460,0.30303030303030304,248.52575757575758,0.015151515151515152,245.91358024691357,200,5,naive,RW,2,20
7,0.5843153750000001,0.19316210743801654,116968,70418.0,83032.0,0.43254517080963545,200,0,405,0.3305785123966942,254.23636363636365,0.01818181818181818,237.0952380952381,200,5,naive,RW,2,20
8,0.577657125,0.1839672372611465,115636,71225.0,84364.0,0.42634712876762837,200,0,428,0.3184713375796178,255.04777070063693,0.020700636942675158,237.94862604540023,200,5,naive,RW,2,20
9,0.5997985625,0.19193554,120065,70848.0,79935.0,0.4432929170604915,200,0,425,0.32,272.3552,0.016,250.25628140703517,200,5,naive,RW,2,20
0,0.832402921875,0.832402921875,166680,0.0,33320.0,0.8334,200,0,0,1.0,635.22,0.44,437.5964912280702,200,7,naive,RW,1,60
1,0.841208921875,0.841208921875,168378,0.0,31622.0,0.84189,200,0,0,1.0,628.625,0.48,447.4304932735426,200,7,naive,RW,1,60
2,0.85577596875,0.85577596875,171327,0.0,28673.0,0.856635,200,0,0,1.0,644.14,0.465,464.1162790697674,200,7,naive,RW,1,60
3,0.8347141875,0.8347141875,167148,0.0,32852.0,0.83574,200,0,0,1.0,597.57,0.425,407.9979550102249,200,7,naive,RW,1,60
4,0.86114940625,0.86114940625,172382,0.0,27618.0,0.86191,200,0,0,1.0,698.735,0.485,442.4589800443459,200,7,naive,RW,1,60
5,0.875725359375,0.875725359375,175279,0.0,24721.0,0.876395,200,0,0,1.0,671.815,0.505,472.93364928909955,200,7,naive,RW,1,60
6,0.8928249687500001,0.89282496875,178655,0.0,21345.0,0.893275,200,0,0,1.0,716.96,0.555,532.3333333333334,200,7,naive,RW,1,60
7,0.8428939375,0.8428939375,168728,0.0,31272.0,0.84364,200,0,0,1.0,653.84,0.485,500.2531328320802,200,7,naive,RW,1,60
8,0.858635921875,0.858635921875,171869,0.0,28131.0,0.859345,200,0,0,1.0,677.24,0.525,485.61800486618006,200,7,naive,RW,1,60
9,0.877820375,0.877820375,175716,0.0,24284.0,0.87858,200,0,0,1.0,631.21,0.49,434.7298474945534,200,7,naive,RW,1,60
0,0.832402921875,0.832402921875,166680,0.0,33320.0,0.8334,200,0,0,1.0,635.22,0.44,437.5964912280702,200,7,naive,RW,10,60
1,0.841208921875,0.841208921875,168378,0.0,31622.0,0.84189,200,0,0,1.0,628.625,0.48,447.4304932735426,200,7,naive,RW,10,60
2,0.85577596875,0.85577596875,171327,0.0,28673.0,0.856635,200,0,0,1.0,644.14,0.465,464.1162790697674,200,7,naive,RW,10,60
3,0.8347141875,0.8347141875,167148,0.0,32852.0,0.83574,200,0,0,1.0,597.57,0.425,407.9979550102249,200,7,naive,RW,10,60
4,0.86114940625,0.86114940625,172382,0.0,27618.0,0.86191,200,0,0,1.0,698.735,0.485,442.4589800443459,200,7,naive,RW,10,60
5,0.875725359375,0.875725359375,175279,0.0,24721.0,0.876395,200,0,0,1.0,671.815,0.505,472.93364928909955,200,7,naive,RW,10,60
6,0.8928249687500001,0.89282496875,178655,0.0,21345.0,0.893275,200,0,0,1.0,716.96,0.555,532.3333333333334,200,7,naive,RW,10,60
7,0.8428939375,0.8428939375,168728,0.0,31272.0,0.84364,200,0,0,1.0,653.84,0.485,500.2531328320802,200,7,naive,RW,10,60
8,0.858635921875,0.858635921875,171869,0.0,28131.0,0.859345,200,0,0,1.0,677.24,0.525,485.61800486618006,200,7,naive,RW,10,60
9,0.877820375,0.877820375,175716,0.0,24284.0,0.87858,200,0,0,1.0,631.21,0.49,434.7298474945534,200,7,naive,RW,10,60
0,0.8014809375,0.7061506057268723,160419,7423.0,39581.0,0.7733906075989644,200,0,27,0.8810572687224669,510.90748898678413,0.3039647577092511,358.0664272890485,200,9,naive,RW,2,40
1,0.82500996875,0.7710373539719626,165133,4318.0,34867.0,0.8082156246635147,200,0,14,0.9345794392523364,540.0654205607476,0.38317757009345793,408.8360655737705,200,9,naive,RW,2,40
2,0.8119268125,0.7483196428571428,162541,5341.0,37459.0,0.79156622398839,200,0,17,0.9216589861751152,456.93087557603684,0.25806451612903225,336.8378378378378,200,9,naive,RW,2,40
3,0.79236375,0.7302891705069124,158629,4668.0,41371.0,0.7750552113667012,200,0,17,0.9216589861751152,507.21198156682027,0.3087557603686636,391.92730844793715,200,9,naive,RW,2,40
4,0.76742215625,0.7138810755813954,153661,4434.0,46339.0,0.7516411164483403,200,0,15,0.9302325581395349,470.4139534883721,0.27906976744186046,334.00837520938023,200,9,naive,RW,2,40
5,0.81364140625,0.7498999135944701,162893,6059.0,37107.0,0.7905163084359333,200,0,17,0.9216589861751152,532.63133640553,0.35944700460829493,383.61538461538464,200,9,naive,RW,2,40
6,0.80910934375,0.7224190569196428,161939,5957.0,38061.0,0.7862757760114976,200,0,24,0.8928571428571429,520.9642857142857,0.32142857142857145,363.29872495446267,200,9,naive,RW,2,40
7,0.80342659375,0.7439135127314814,160886,5432.0,39114.0,0.7831593909420149,200,0,16,0.9259259259259259,503.037037037037,0.35185185185185186,317.47133757961785,200,9,naive,RW,2,40
8,0.7803308906249999,0.7258892005813954,156225,4103.0,43775.0,0.7654223602788788,200,0,15,0.9302325581395349,497.51627906976745,0.31627906976744186,350.493848857645,200,9,naive,RW,2,40
9,0.8246834375000001,0.760076900921659,165062,3305.0,34938.0,0.811893460564177,200,0,17,0.9216589861751152,553.7188940092166,0.3548387096774194,379.22813688212926,200,9,naive,RW,2,40
0,0.83032553125,0.8221044863861386,166264,317.0,33736.0,0.8300044429579118,200,0,2,0.9900990099009901,631.6534653465346,0.4306930693069307,433.7826086956522,200,7,naive,RW,1,40
1,0.831261046875,0.8070495600728156,166387,1477.0,33613.0,0.8258361996654705,200,0,6,0.970873786407767,603.2718446601941,0.441747572815534,434.7298474945534,200,7,naive,RW,1,40
2,0.8451159687500001,0.8126115084134615,169195,1917.0,30805.0,0.8379433133416205,200,0,8,0.9615384615384616,621.5721153846154,0.4230769230769231,453.54545454545456,200,7,naive,RW,1,40
3,0.822581046875,0.8184886038557214,164718,57.0,35282.0,0.8233553437270378,200,0,1,0.9950248756218906,586.3532338308457,0.39800995024875624,396.61431411530816,200,7,naive,RW,1,40
4,0.85847903125,0.8457921490147783,171845,1173.0,28155.0,0.854215028855761,200,0,3,0.9852216748768473,688.3940886699507,0.4729064039408867,439.52863436123346,200,7,naive,RW,1,40
5,0.871595359375,0.8503369359756098,174453,826.0,25547.0,0.8686773624929043,200,0,5,0.975609756097561,655.4048780487805,0.4682926829268293,467.384074941452,200,7,naive,RW,1,40
6,0.886299390625,0.8604848452669903,177353,972.0,22647.0,0.8824761658340465,200,0,6,0.970873786407767,687.747572815534,0.5048543689320388,518.4805194805194,200,7,naive,RW,1,40
7,0.83395478125,0.8096648361650486,166938,1911.0,33062.0,0.8267900213460386,200,0,6,0.970873786407767,635.8203883495146,0.4563106796116505,487.99755501222495,200,7,naive,RW,1,40
8,0.85174428125,0.8391569273399014,170492,979.0,29508.0,0.8483075346180446,200,0,3,0.9852216748768473,667.3645320197045,0.5024630541871922,479.7692307692308,200,7,naive,RW,1,40
9,0.85971103125,0.8306386775362319,172105,2125.0,27895.0,0.8514780457637601,200,0,7,0.966183574879227,605.671497584541,0.4492753623188406,417.41004184100416,200,7,naive,RW,1,40
0,0.835855171875,0.835855171875,167311,0.0,32689.0,0.836555,200,0,0,1.0,577.765,0.42,384.35645472061657,200,9,naive,RW,1,80
1,0.843826234375,0.843826234375,168896,0.0,31104.0,0.84448,200,0,0,1.0,599.355,0.44,443.44444444444446,200,9,naive,RW,1,80
2,0.835202078125,0.835202078125,167195,0.0,32805.0,0.835975,200,0,0,1.0,503.695,0.32,356.14285714285717,200,9,naive,RW,1,80
3,0.810446140625,0.810446140625,162261,0.0,37739.0,0.811305,200,0,0,1.0,542.27,0.38,408.8360655737705,200,9,naive,RW,1,80
4,0.811118875,0.811118875,162385,0.0,37615.0,0.811925,200,0,0,1.0,517.85,0.36,360.01083032490976,200,9,naive,RW,1,80
5,0.8318225,0.8318225,166530,0.0,33470.0,0.83265,200,0,0,1.0,564.335,0.435,400.60642570281124,200,9,naive,RW,1,80
6,0.84385246875,0.84385246875,168893,0.0,31107.0,0.844465,200,0,0,1.0,589.13,0.435,391.15686274509807,200,9,naive,RW,1,80
7,0.82515925,0.82515925,165246,0.0,34754.0,0.82623,200,0,0,1.0,554.175,0.42,336.8378378378378,200,9,naive,RW,1,80
8,0.80541103125,0.80541103125,161224,0.0,38776.0,0.80612,200,0,0,1.0,559.18,0.395,373.53183520599254,200,9,naive,RW,1,80
9,0.8494569375000001,0.8494569375,170009,0.0,29991.0,0.850045,200,0,0,1.0,613.875,0.46,401.4144869215292,200,9,naive,RW,1,80
0,0.832402921875,0.832402921875,166680,0.0,33320.0,0.8334,200,0,0,1.0,635.22,0.44,437.5964912280702,200,7,naive,RW,2,80
1,0.841208921875,0.841208921875,168378,0.0,31622.0,0.84189,200,0,0,1.0,628.625,0.48,447.4304932735426,200,7,naive,RW,2,80
2,0.85577596875,0.85577596875,171327,0.0,28673.0,0.856635,200,0,0,1.0,644.14,0.465,464.1162790697674,200,7,naive,RW,2,80
3,0.8347141875,0.8347141875,167148,0.0,32852.0,0.83574,200,0,0,1.0,597.57,0.425,407.9979550102249,200,7,naive,RW,2,80
4,0.86114940625,0.86114940625,172382,0.0,27618.0,0.86191,200,0,0,1.0,698.735,0.485,442.4589800443459,200,7,naive,RW,2,80
5,0.875725359375,0.875725359375,175279,0.0,24721.0,0.876395,200,0,0,1.0,671.815,0.505,472.93364928909955,200,7,naive,RW,2,80
6,0.8928249687500001,0.89282496875,178655,0.0,21345.0,0.893275,200,0,0,1.0,716.96,0.555,532.3333333333334,200,7,naive,RW,2,80
7,0.8428939375,0.8428939375,168728,0.0,31272.0,0.84364,200,0,0,1.0,653.84,0.485,500.2531328320802,200,7,naive,RW,2,80
8,0.858635921875,0.858635921875,171869,0.0,28131.0,0.859345,200,0,0,1.0,677.24,0.525,485.61800486618006,200,7,naive,RW,2,80
9,0.877820375,0.877820375,175716,0.0,24284.0,0.87858,200,0,0,1.0,631.21,0.49,434.7298474945534,200,7,naive,RW,2,80
0,0.83032553125,0.8221044863861386,166264,317.0,33736.0,0.8300044429579118,200,0,2,0.9900990099009901,631.6534653465346,0.4306930693069307,433.7826086956522,200,7,naive,RW,3,40
1,0.831261046875,0.8070495600728156,166387,1477.0,33613.0,0.8258361996654705,200,0,6,0.970873786407767,603.2718446601941,0.441747572815534,434.7298474945534,200,7,naive,RW,3,40
2,0.8451159687500001,0.8126115084134615,169195,1917.0,30805.0,0.8379433133416205,200,0,8,0.9615384615384616,621.5721153846154,0.4230769230769231,453.54545454545456,200,7,naive,RW,3,40
3,0.822581046875,0.8184886038557214,164718,57.0,35282.0,0.8233553437270378,200,0,1,0.9950248756218906,586.3532338308457,0.39800995024875624,396.61431411530816,200,7,naive,RW,3,40
4,0.85847903125,0.8457921490147783,171845,1173.0,28155.0,0.854215028855761,200,0,3,0.9852216748768473,688.3940886699507,0.4729064039408867,439.52863436123346,200,7,naive,RW,3,40
5,0.871595359375,0.8503369359756098,174453,826.0,25547.0,0.8686773624929043,200,0,5,0.975609756097561,655.4048780487805,0.4682926829268293,467.384074941452,200,7,naive,RW,3,40
6,0.886299390625,0.8604848452669903,177353,972.0,22647.0,0.8824761658340465,200,0,6,0.970873786407767,687.747572815534,0.5048543689320388,518.4805194805194,200,7,naive,RW,3,40
7,0.83395478125,0.8096648361650486,166938,1911.0,33062.0,0.8267900213460386,200,0,6,0.970873786407767,635.8203883495146,0.4563106796116505,487.99755501222495,200,7,naive,RW,3,40
8,0.85174428125,0.8391569273399014,170492,979.0,29508.0,0.8483075346180446,200,0,3,0.9852216748768473,667.3645320197045,0.5024630541871922,479.7692307692308,200,7,naive,RW,3,40
9,0.85971103125,0.8306386775362319,172105,2125.0,27895.0,0.8514780457637601,200,0,7,0.966183574879227,605.671497584541,0.4492753623188406,417.41004184100416,200,7,naive,RW,3,40
0,0.832402921875,0.832402921875,166680,0.0,33320.0,0.8334,200,0,0,1.0,635.22,0.44,437.5964912280702,200,7,naive,RW,2,60
1,0.841208921875,0.841208921875,168378,0.0,31622.0,0.84189,200,0,0,1.0,628.625,0.48,447.4304932735426,200,7,naive,RW,2,60
2,0.85577596875,0.85577596875,171327,0.0,28673.0,0.856635,200,0,0,1.0,644.14,0.465,464.1162790697674,200,7,naive,RW,2,60
3,0.8347141875,0.8347141875,167148,0.0,32852.0,0.83574,200,0,0,1.0,597.57,0.425,407.9979550102249,200,7,naive,RW,2,60
4,0.86114940625,0.86114940625,172382,0.0,27618.0,0.86191,200,0,0,1.0,698.735,0.485,442.4589800443459,200,7,naive,RW,2,60
5,0.875725359375,0.875725359375,175279,0.0,24721.0,0.876395,200,0,0,1.0,671.815,0.505,472.93364928909955,200,7,naive,RW,2,60
6,0.8928249687500001,0.89282496875,178655,0.0,21345.0,0.893275,200,0,0,1.0,716.96,0.555,532.3333333333334,200,7,naive,RW,2,60
7,0.8428939375,0.8428939375,168728,0.0,31272.0,0.84364,200,0,0,1.0,653.84,0.485,500.2531328320802,200,7,naive,RW,2,60
8,0.858635921875,0.858635921875,171869,0.0,28131.0,0.859345,200,0,0,1.0,677.24,0.525,485.61800486618006,200,7,naive,RW,2,60
9,0.877820375,0.877820375,175716,0.0,24284.0,0.87858,200,0,0,1.0,631.21,0.49,434.7298474945534,200,7,naive,RW,2,60
0,0.832402921875,0.832402921875,166680,0.0,33320.0,0.8334,200,0,0,1.0,635.22,0.44,437.5964912280702,200,7,naive,RW,3,60
1,0.841208921875,0.841208921875,168378,0.0,31622.0,0.84189,200,0,0,1.0,628.625,0.48,447.4304932735426,200,7,naive,RW,3,60
2,0.85577596875,0.85577596875,171327,0.0,28673.0,0.856635,200,0,0,1.0,644.14,0.465,464.1162790697674,200,7,naive,RW,3,60
3,0.8347141875,0.8347141875,167148,0.0,32852.0,0.83574,200,0,0,1.0,597.57,0.425,407.9979550102249,200,7,naive,RW,3,60
4,0.86114940625,0.86114940625,172382,0.0,27618.0,0.86191,200,0,0,1.0,698.735,0.485,442.4589800443459,200,7,naive,RW,3,60
5,0.875725359375,0.875725359375,175279,0.0,24721.0,0.876395,200,0,0,1.0,671.815,0.505,472.93364928909955,200,7,naive,RW,3,60
6,0.8928249687500001,0.89282496875,178655,0.0,21345.0,0.893275,200,0,0,1.0,716.96,0.555,532.3333333333334,200,7,naive,RW,3,60
7,0.8428939375,0.8428939375,168728,0.0,31272.0,0.84364,200,0,0,1.0,653.84,0.485,500.2531328320802,200,7,naive,RW,3,60
8,0.858635921875,0.858635921875,171869,0.0,28131.0,0.859345,200,0,0,1.0,677.24,0.525,485.61800486618006,200,7,naive,RW,3,60
9,0.877820375,0.877820375,175716,0.0,24284.0,0.87858,200,0,0,1.0,631.21,0.49,434.7298474945534,200,7,naive,RW,3,60
0,0.832402921875,0.832402921875,166680,0.0,33320.0,0.8334,200,0,0,1.0,635.22,0.44,437.5964912280702,200,7,naive,RW,3,80
1,0.841208921875,0.841208921875,168378,0.0,31622.0,0.84189,200,0,0,1.0,628.625,0.48,447.4304932735426,200,7,naive,RW,3,80
2,0.85577596875,0.85577596875,171327,0.0,28673.0,0.856635,200,0,0,1.0,644.14,0.465,464.1162790697674,200,7,naive,RW,3,80
3,0.8347141875,0.8347141875,167148,0.0,32852.0,0.83574,200,0,0,1.0,597.57,0.425,407.9979550102249,200,7,naive,RW,3,80
4,0.86114940625,0.86114940625,172382,0.0,27618.0,0.86191,200,0,0,1.0,698.735,0.485,442.4589800443459,200,7,naive,RW,3,80
5,0.875725359375,0.875725359375,175279,0.0,24721.0,0.876395,200,0,0,1.0,671.815,0.505,472.93364928909955,200,7,naive,RW,3,80
6,0.8928249687500001,0.89282496875,178655,0.0,21345.0,0.893275,200,0,0,1.0,716.96,0.555,532.3333333333334,200,7,naive,RW,3,80
7,0.8428939375,0.8428939375,168728,0.0,31272.0,0.84364,200,0,0,1.0,653.84,0.485,500.2531328320802,200,7,naive,RW,3,80
8,0.858635921875,0.858635921875,171869,0.0,28131.0,0.859345,200,0,0,1.0,677.24,0.525,485.61800486618006,200,7,naive,RW,3,80
9,0.877820375,0.877820375,175716,0.0,24284.0,0.87858,200,0,0,1.0,631.21,0.49,434.7298474945534,200,7,naive,RW,3,80
0,0.8014809375,0.7061506057268723,160419,7423.0,39581.0,0.7733906075989644,200,0,27,0.8810572687224669,510.90748898678413,0.3039647577092511,358.0664272890485,200,9,naive,RW,1,40
1,0.82500996875,0.7710373539719626,165133,4318.0,34867.0,0.8082156246635147,200,0,14,0.9345794392523364,540.0654205607476,0.38317757009345793,408.8360655737705,200,9,naive,RW,1,40
2,0.8119268125,0.7483196428571428,162541,5341.0,37459.0,0.79156622398839,200,0,17,0.9216589861751152,456.93087557603684,0.25806451612903225,336.8378378378378,200,9,naive,RW,1,40
3,0.79236375,0.7302891705069124,158629,4668.0,41371.0,0.7750552113667012,200,0,17,0.9216589861751152,507.21198156682027,0.3087557603686636,391.92730844793715,200,9,naive,RW,1,40
4,0.76742215625,0.7138810755813954,153661,4434.0,46339.0,0.7516411164483403,200,0,15,0.9302325581395349,470.4139534883721,0.27906976744186046,334.00837520938023,200,9,naive,RW,1,40
5,0.81364140625,0.7498999135944701,162893,6059.0,37107.0,0.7905163084359333,200,0,17,0.9216589861751152,532.63133640553,0.35944700460829493,383.61538461538464,200,9,naive,RW,1,40
6,0.80910934375,0.7224190569196428,161939,5957.0,38061.0,0.7862757760114976,200,0,24,0.8928571428571429,520.9642857142857,0.32142857142857145,363.29872495446267,200,9,naive,RW,1,40
7,0.80385196875,0.7443073784722222,160976,5430.0,39024.0,0.7836051209657791,200,0,16,0.9259259259259259,503.037037037037,0.35185185185185186,317.9792663476874,200,9,naive,RW,1,40
8,0.7803308906249999,0.7258892005813954,156225,4103.0,43775.0,0.7654223602788788,200,0,15,0.9302325581395349,497.51627906976745,0.31627906976744186,350.493848857645,200,9,naive,RW,1,40
9,0.8246834375000001,0.760076900921659,165062,3305.0,34938.0,0.811893460564177,200,0,17,0.9216589861751152,553.7188940092166,0.3548387096774194,379.22813688212926,200,9,naive,RW,1,40
0,0.36230225000000005,0.05395416976917349,72504,118984.0,127496.0,0.22729666691746295,200,0,1143,0.14892032762472077,120.6842889054356,0.0,115.89070718877849,200,7,naive,RW,2,20
1,0.39001975,0.05799550185873606,78052,115416.0,121948.0,0.24745732619778324,200,0,1145,0.14869888475836432,122.63420074349442,0.0,117.76484560570071,200,7,naive,RW,2,20
2,0.34818012499999995,0.05068124090247453,69684,124936.0,130316.0,0.21445453873993647,200,0,1174,0.14556040756914118,124.2117903930131,0.0,119.04801920768307,200,7,naive,RW,2,20
